valid_at,sensor_id,pm2p5_x,pm10,pm1,pm4,pressure,relative_humidity,temperature,wind_speed,rain,pm2p5_y
2024-02-09 21:00:00,ari-2432,9.06,9.21,8.45,9.16,959.0,83.09,6.89,0.45,0.0,8.7
2024-02-09 22:00:00,ari-2433,13.61,13.76,12.76,13.71,989.0,87.98,6.9,2.11,0.0,10.4
2024-02-09 22:00:00,ari-2432,14.15,14.67,12.99,14.5,959.0,81.91,7.07,2.12,0.0,10.4
2024-02-09 23:00:00,ari-2433,36.05,36.05,34.1,36.05,989.0,88.62,6.71,2.25,0.0,12.4
2024-02-09 23:00:00,ari-2432,27.13,27.13,25.65,27.13,989.0,82.21,6.78,2.24,0.0,12.4
2024-02-10 00:00:00,ari-2433,22.6,23.46,20.71,23.18,958.0,88.67,6.73,2.22,0.0,13.0
2024-02-10 00:00:00,ari-2432,25.46,25.46,24.08,25.46,959.0,82.39,6.71,2.22,0.0,13.0
2024-02-10 01:00:00,ari-2433,27.52,28.51,25.26,28.18,988.0,88.61,6.8,2.21,0.0,10.4
2024-02-10 01:00:00,ari-2432,25.44,25.45,24.04,25.44,988.0,82.24,6.8,2.21,0.0,10.4
2024-02-10 02:00:00,ari-2432,20.77,20.77,19.64,20.77,987.0,82.49,6.76,2.4,0.0,11.9
2024-02-10 02:00:00,ari-2433,27.02,27.02,25.55,27.02,987.0,89.59,6.51,2.4,0.0,11.9
2024-02-10 03:00:00,ari-2432,19.71,19.99,18.42,19.9,987.0,82.49,6.86,2.47,0.0,10.1
2024-02-10 03:00:00,ari-2433,22.44,22.44,21.22,22.44,986.0,88.77,6.8,2.47,0.0,10.1
2024-02-10 04:00:00,ari-2432,16.31,16.94,14.94,16.73,986.0,82.33,6.85,2.54,0.0,9.9
2024-02-10 04:00:00,ari-2433,21.32,21.32,20.16,21.32,985.0,89.66,6.59,2.54,0.0,9.9
2024-02-10 05:00:00,ari-2432,18.03,18.03,17.05,18.03,989.0,82.97,6.79,0.0,0.24,9.4
2024-02-10 05:00:00,ari-2433,23.03,23.75,21.23,23.51,989.0,89.92,6.53,0.45,0.32,9.4
2024-02-10 06:00:00,ari-2432,26.58,27.1,24.74,26.93,988.0,82.93,6.96,1.03,0.0,4.6
2024-02-10 06:00:00,ari-2433,29.79,29.85,28.12,29.83,988.0,89.94,6.7,1.03,0.0,4.6
2024-02-10 07:00:00,ari-2432,5.98,5.98,5.65,5.98,988.0,84.3,6.9,1.03,0.0,1.8
2024-02-10 07:00:00,ari-2433,4.93,5.53,4.2,5.33,988.0,90.41,6.57,1.03,0.0,1.8
2024-02-10 08:00:00,ari-2432,5.47,5.47,5.18,5.47,988.0,84.57,7.02,4.63,0.0,1.5
2024-02-10 08:00:00,ari-2433,3.72,4.79,2.71,4.43,988.0,89.18,7.29,4.63,0.0,1.5
2024-02-10 09:00:00,ari-2432,1.44,1.44,1.36,1.44,988.0,82.69,7.61,6.69,0.0,2.5
2024-02-10 09:00:00,ari-2433,1.18,1.18,1.12,1.18,989.0,88.06,7.38,6.69,0.0,2.5
2024-02-10 10:00:00,ari-2433,5.0,5.54,4.32,5.36,988.0,87.12,7.86,4.63,0.0,2.3
2024-02-10 10:00:00,ari-2432,3.81,3.81,3.6,3.81,988.0,82.79,7.61,4.63,0.0,2.3
2024-02-10 11:00:00,ari-2433,1.26,1.51,1.0,1.43,988.0,84.61,8.72,2.57,0.0,2.0
2024-02-10 11:00:00,ari-2432,2.71,3.38,2.04,3.16,988.0,80.85,8.33,4.12,0.0,2.0
2024-02-10 12:00:00,ari-2433,2.7,2.86,2.44,2.81,988.0,84.34,9.03,2.57,0.0,2.1
2024-02-10 12:00:00,ari-2432,1.8,1.8,1.7,1.8,984.0,77.37,9.5,2.57,0.0,2.1
2024-02-10 13:00:00,ari-2433,2.07,2.5,1.64,2.36,984.0,80.66,9.2,3.13,0.0,1.7
2024-02-10 13:00:00,ari-2432,1.58,1.58,1.49,1.58,984.0,77.11,9.18,2.57,0.0,1.7
2024-02-10 14:00:00,ari-2433,1.99,2.04,1.85,2.03,984.0,80.37,9.52,1.34,0.0,2.3
2024-02-10 14:00:00,ari-2432,1.72,1.81,1.56,1.78,987.0,74.1,9.99,4.63,0.0,2.3
2024-02-10 15:00:00,ari-2433,1.9,2.02,1.71,1.98,987.0,79.56,9.48,4.63,0.15,2.3
2024-02-10 15:00:00,ari-2432,2.44,2.44,2.3,2.44,987.0,75.12,9.46,5.66,0.0,2.3
2024-02-10 16:00:00,ari-2432,3.95,4.17,3.57,4.09,987.0,75.63,8.85,5.66,0.0,2.5
2024-02-10 16:00:00,ari-2433,2.05,2.05,1.93,2.05,987.0,78.47,9.27,5.66,0.0,2.5
2024-02-10 17:00:00,ari-2432,6.79,7.22,6.1,7.07,987.0,76.72,7.84,3.09,0.0,6.6
2024-02-10 17:00:00,ari-2433,12.86,12.86,12.17,12.86,987.0,82.0,7.52,1.03,0.0,6.6
2024-02-10 18:00:00,ari-2433,22.58,23.7,20.5,23.33,984.0,83.93,7.12,1.73,0.13,11.9
2024-02-10 18:00:00,ari-2432,18.28,18.28,17.29,18.28,983.0,79.2,7.23,1.73,0.0,11.9
2024-02-10 19:00:00,ari-2433,24.62,24.62,23.28,24.62,984.0,85.78,6.95,1.46,0.0,8.0
2024-02-10 19:00:00,ari-2432,19.93,19.93,18.85,19.93,983.0,81.0,6.97,1.73,0.0,8.0
2024-02-10 20:00:00,ari-2433,22.27,23.09,20.43,22.82,984.0,87.01,6.71,1.36,0.0,8.8
2024-02-10 20:00:00,ari-2432,24.66,25.45,22.71,25.19,984.0,82.09,6.75,1.36,0.0,8.8
2024-02-10 21:00:00,ari-2432,20.31,20.31,19.21,20.31,984.0,83.54,6.64,1.36,0.0,7.8
2024-02-10 21:00:00,ari-2433,38.94,38.94,36.82,38.94,984.0,87.3,6.66,1.36,0.0,7.8
2024-02-10 22:00:00,ari-2433,13.34,13.91,12.18,13.72,984.0,87.43,6.46,0.28,0.0,6.5
2024-02-10 22:00:00,ari-2432,8.37,8.37,7.92,8.37,984.0,83.98,6.64,0.89,0.0,6.5
2024-02-10 23:00:00,ari-2432,9.54,9.54,9.02,9.54,984.0,85.61,6.2,0.89,0.0,5.3
2024-02-10 23:00:00,ari-2433,10.91,10.91,10.31,10.91,984.0,87.6,6.29,0.89,0.0,5.3
2024-02-11 00:00:00,ari-2432,11.56,11.56,10.93,11.56,984.0,85.8,5.85,0.45,0.0,5.4
2024-02-11 00:00:00,ari-2433,13.65,14.06,12.6,13.93,984.0,87.35,6.12,1.49,0.0,5.4
2024-02-11 01:00:00,ari-2432,13.88,13.88,13.12,13.88,984.0,85.54,5.71,2.69,0.0,9.9
2024-02-11 01:00:00,ari-2433,7.8,8.16,7.1,8.04,984.0,88.53,5.67,2.69,0.0,9.9
2024-02-11 02:00:00,ari-2433,15.35,15.74,14.21,15.61,984.0,88.48,5.85,0.89,0.0,6.2
2024-02-11 02:00:00,ari-2432,10.5,10.83,9.67,10.72,984.0,85.65,5.75,3.69,0.0,6.2
2024-02-11 03:00:00,ari-2433,10.96,11.19,10.19,11.11,984.0,88.74,5.85,3.13,0.0,5.3
2024-02-11 03:00:00,ari-2432,15.7,15.7,14.85,15.7,984.0,85.79,5.85,2.68,0.0,5.3
2024-02-11 04:00:00,ari-2433,8.06,8.69,7.14,8.48,984.0,89.1,5.87,4.02,0.0,1.5
2024-02-11 04:00:00,ari-2432,1.98,2.32,1.61,2.21,985.0,85.79,5.95,4.47,0.0,1.5
2024-02-11 05:00:00,ari-2433,1.47,1.47,1.39,1.47,988.0,87.48,5.97,4.63,0.0,1.5
2024-02-11 05:00:00,ari-2432,0.82,0.82,0.77,0.82,988.0,83.33,6.05,4.63,0.0,1.5
2024-02-11 06:00:00,ari-2433,1.1,1.45,0.76,1.33,992.0,85.26,5.92,4.63,0.0,1.6
2024-02-11 06:00:00,ari-2432,2.41,2.93,1.89,2.76,988.0,81.11,6.05,4.63,0.0,1.6
2024-02-11 07:00:00,ari-2433,2.34,2.51,2.08,2.45,989.0,77.52,6.43,5.66,0.0,1.7
2024-02-11 07:00:00,ari-2432,2.75,3.21,2.24,3.06,989.0,72.73,7.11,5.66,0.0,1.7
2024-02-11 08:00:00,ari-2432,2.75,2.75,2.6,2.75,990.0,64.08,8.66,5.66,0.0,2.2
2024-02-11 08:00:00,ari-2433,3.15,3.15,2.98,3.15,990.0,64.7,8.41,7.2,0.0,2.2
2024-02-11 09:00:00,ari-2433,1.87,1.87,1.77,1.87,991.0,46.06,18.01,4.63,0.0,2.0
2024-02-11 09:00:00,ari-2432,3.1,3.23,2.83,3.18,991.0,51.69,13.56,6.69,0.0,2.0
2024-02-11 10:00:00,ari-2432,2.76,3.28,2.21,3.11,991.0,34.98,18.16,5.14,0.0,1.5
2024-02-11 10:00:00,ari-2433,1.49,1.49,1.41,1.49,991.0,40.17,16.5,4.63,0.0,1.5
2024-02-11 11:00:00,ari-2433,0.99,1.53,0.53,1.35,995.0,27.98,24.64,6.17,0.0,1.2
2024-02-11 11:00:00,ari-2432,1.18,1.18,1.11,1.18,995.0,25.08,26.37,6.17,0.0,1.2
2024-02-11 12:00:00,ari-2433,3.08,3.32,2.73,3.24,995.0,22.23,29.54,5.66,0.0,0.8
2024-02-11 12:00:00,ari-2432,0.93,1.26,0.62,1.15,995.0,20.73,29.62,6.17,0.0,0.8
2024-02-11 13:00:00,ari-2433,0.66,0.66,0.62,0.66,995.0,19.04,28.92,5.66,0.0,0.8
2024-02-11 13:00:00,ari-2432,0.87,1.22,0.56,1.11,995.0,18.13,28.79,5.66,0.0,0.8
2024-02-11 14:00:00,ari-2432,1.67,3.0,0.57,2.56,995.0,24.33,20.21,7.2,0.0,0.7
2024-02-11 14:00:00,ari-2433,0.71,0.91,0.52,0.84,995.0,24.94,20.47,7.2,0.0,0.7
2024-02-11 15:00:00,ari-2432,0.6,0.6,0.57,0.6,995.0,26.37,16.61,7.2,0.0,0.8
2024-02-11 15:00:00,ari-2433,0.85,1.09,0.62,1.01,995.0,26.9,16.56,7.2,0.0,0.8
2024-02-11 16:00:00,ari-2432,2.47,3.48,1.56,3.14,996.0,32.53,12.46,6.69,0.0,1.9
2024-02-11 16:00:00,ari-2433,2.65,3.24,2.05,3.04,996.0,32.86,12.67,6.69,0.0,1.9
2024-02-11 17:00:00,ari-2433,1.0,1.0,0.94,1.0,997.0,40.54,9.92,6.17,0.0,1.5
2024-02-11 17:00:00,ari-2432,1.63,1.63,1.54,1.63,997.0,39.75,10.13,6.69,0.0,1.5
2024-02-11 18:00:00,ari-2433,1.59,1.71,1.41,1.67,998.0,43.32,8.65,5.14,0.0,2.5
2024-02-11 18:00:00,ari-2432,2.09,2.09,1.97,2.09,997.0,42.43,8.68,6.69,0.0,2.5
2024-02-11 19:00:00,ari-2432,2.82,3.18,2.39,3.06,1006.0,47.69,7.45,3.4,0.0,2.1
2024-02-11 19:00:00,ari-2433,2.15,2.15,2.04,2.15,998.0,48.39,7.46,5.14,0.0,2.1
2024-02-11 20:00:00,ari-2432,3.12,4.15,2.15,3.81,1006.0,46.14,7.73,3.03,0.0,2.0
2024-02-11 20:00:00,ari-2433,2.23,2.31,2.06,2.28,1006.0,46.97,7.65,3.06,0.0,2.0
2024-02-11 21:00:00,ari-2433,1.53,1.53,1.45,1.53,1007.0,49.01,7.16,3.04,0.0,1.8
2024-02-11 21:00:00,ari-2432,0.85,0.85,0.8,0.85,1007.0,48.31,7.23,3.06,0.0,1.8
2024-02-11 22:00:00,ari-2432,0.81,0.81,0.77,0.81,1008.0,49.52,7.14,2.95,0.0,1.4
2024-02-11 22:00:00,ari-2433,0.87,0.87,0.83,0.87,1007.0,50.8,6.83,3.04,0.0,1.4
2024-02-11 23:00:00,ari-2432,4.57,6.04,3.2,5.55,1008.0,51.13,6.24,2.56,0.0,1.8
2024-02-11 23:00:00,ari-2433,3.19,3.59,2.71,3.46,1008.0,53.3,5.88,2.87,0.0,1.8
2024-02-12 00:00:00,ari-2432,2.07,3.51,0.85,3.03,1008.0,54.1,5.05,2.56,0.0,1.2
2024-02-12 00:00:00,ari-2433,1.1,1.1,1.04,1.1,1008.0,54.8,5.11,2.61,0.0,1.2
2024-02-12 01:00:00,ari-2433,2.15,3.8,0.78,3.25,1008.0,57.39,4.47,2.61,0.0,0.9
2024-02-12 01:00:00,ari-2432,2.7,4.04,1.54,3.59,1008.0,56.48,4.55,2.44,0.0,0.9
2024-02-12 02:00:00,ari-2433,0.73,0.9,0.57,0.85,1009.0,59.0,3.62,2.45,0.0,0.7
2024-02-12 02:00:00,ari-2432,1.88,2.43,1.36,2.25,1009.0,58.11,3.85,2.45,0.0,0.7
2024-02-12 03:00:00,ari-2432,1.05,1.62,0.56,1.43,1009.0,59.12,3.27,2.01,0.0,0.6
2024-02-12 03:00:00,ari-2433,1.52,1.81,1.21,1.71,1009.0,60.23,3.51,2.02,0.0,0.6
2024-02-12 04:00:00,ari-2433,1.18,1.35,0.99,1.29,1009.0,59.58,2.96,2.03,0.0,0.8
2024-02-12 04:00:00,ari-2432,1.1,1.8,0.5,1.57,1009.0,58.79,3.09,2.01,0.0,0.8
2024-02-12 05:00:00,ari-2433,1.92,2.88,1.09,2.56,1004.0,63.01,1.7,2.57,0.0,1.3
2024-02-12 05:00:00,ari-2432,1.65,2.18,1.16,2.0,1009.0,60.1,2.75,1.92,0.0,1.3
2024-02-12 06:00:00,ari-2432,1.81,2.22,1.4,2.08,1000.0,62.68,1.81,0.89,0.0,2.0
2024-02-12 06:00:00,ari-2433,1.05,1.05,1.0,1.05,1000.0,64.29,1.31,2.05,0.0,2.0
2024-02-12 07:00:00,ari-2433,1.88,2.11,1.6,2.03,1001.0,64.91,1.35,1.34,0.0,5.5
2024-02-12 07:00:00,ari-2432,0.87,0.87,0.82,0.87,1000.0,65.17,1.32,0.89,0.0,5.5
2024-02-12 08:00:00,ari-2433,8.62,9.36,7.58,9.11,980.0,64.06,2.69,1.03,0.0,10.1
2024-02-12 08:00:00,ari-2432,6.59,7.08,5.85,6.92,968.0,63.5,2.06,1.73,0.0,10.1
2024-02-12 09:00:00,ari-2433,9.42,9.47,8.88,9.45,980.0,51.4,12.98,1.03,0.0,9.4
2024-02-12 09:00:00,ari-2432,9.04,9.34,8.32,9.24,998.0,49.03,13.6,0.89,0.0,9.4
2024-02-12 10:00:00,ari-2432,3.59,3.59,3.39,3.59,1002.0,30.3,24.67,0.45,0.0,2.8
2024-02-12 10:00:00,ari-2433,5.12,7.02,3.4,6.39,1002.0,30.9,24.24,1.03,0.0,2.8
2024-02-12 11:00:00,ari-2432,1.65,1.79,1.45,1.74,1001.0,27.27,22.08,1.03,0.0,3.2
2024-02-12 11:00:00,ari-2433,1.05,1.13,0.93,1.1,1001.0,25.33,23.65,1.03,0.0,3.2
2024-02-12 12:00:00,ari-2433,1.12,1.61,0.69,1.44,1001.0,22.87,26.86,0.45,0.0,2.3
2024-02-12 12:00:00,ari-2432,1.55,2.49,0.75,2.18,1001.0,22.22,27.87,0.89,0.0,2.3
2024-02-12 13:00:00,ari-2432,0.69,0.69,0.65,0.69,1001.0,23.9,19.05,0.89,0.0,2.0
2024-02-12 13:00:00,ari-2433,1.52,1.81,1.21,1.71,1001.0,23.82,19.15,0.45,0.0,2.0
2024-02-12 14:00:00,ari-2432,1.46,1.74,1.17,1.65,1000.0,28.35,16.34,1.03,0.0,3.1
2024-02-12 14:00:00,ari-2433,2.41,3.63,1.36,3.22,1000.0,27.95,16.64,0.0,0.0,3.1
2024-02-12 15:00:00,ari-2432,1.78,2.62,1.04,2.34,1000.0,30.6,14.59,0.89,0.0,2.8
2024-02-12 15:00:00,ari-2433,1.63,2.1,1.18,1.94,1000.0,29.83,15.07,3.09,0.0,2.8
2024-02-12 16:00:00,ari-2432,1.84,1.84,1.74,1.84,1000.0,33.85,11.7,3.09,0.0,4.6
2024-02-12 16:00:00,ari-2433,4.54,5.09,3.87,4.9,1001.0,33.43,12.06,2.57,0.0,4.6
2024-02-12 17:00:00,ari-2432,4.02,4.35,3.54,4.24,1001.0,39.23,9.33,2.57,0.0,6.0
2024-02-12 17:00:00,ari-2433,3.25,3.52,2.87,3.43,1006.0,40.71,9.02,3.09,0.0,6.0
2024-02-12 18:00:00,ari-2433,11.48,11.88,10.55,11.75,1006.0,47.14,7.36,3.09,0.0,8.3
2024-02-12 18:00:00,ari-2432,8.09,8.62,7.24,8.44,1004.0,45.63,7.7,0.89,0.0,8.3
2024-02-12 19:00:00,ari-2433,7.86,8.45,6.99,8.25,1004.0,52.14,5.68,0.89,0.0,10.0
2024-02-12 19:00:00,ari-2432,7.74,8.11,7.03,7.98,1004.0,50.84,5.71,0.89,0.0,10.0
2024-02-12 20:00:00,ari-2433,10.53,11.19,9.45,10.97,1003.0,53.36,4.88,1.79,0.0,10.0
2024-02-12 20:00:00,ari-2432,6.24,6.52,5.69,6.42,1003.0,52.62,4.9,1.79,0.0,10.0
2024-02-12 21:00:00,ari-2432,5.79,6.19,5.18,6.06,973.0,53.7,4.22,1.79,0.0,7.4
2024-02-12 21:00:00,ari-2433,8.76,10.23,7.15,9.74,973.0,55.53,3.97,1.79,0.0,7.4
2024-02-12 22:00:00,ari-2432,5.27,6.8,3.82,6.29,1005.0,53.9,4.15,2.24,0.0,4.4
2024-02-12 22:00:00,ari-2433,5.18,5.18,4.9,5.18,1005.0,55.37,3.96,2.24,0.0,4.4
2024-02-12 23:00:00,ari-2432,5.95,6.28,5.38,6.17,1005.0,52.23,4.55,2.24,0.0,3.1
2024-02-12 23:00:00,ari-2433,3.68,4.29,3.02,4.09,1005.0,52.74,4.53,2.24,0.0,3.1
2024-02-13 00:00:00,ari-2433,1.7,2.25,1.2,2.07,1017.0,53.07,4.3,2.8,0.0,2.1
2024-02-13 00:00:00,ari-2432,2.17,3.14,1.32,2.82,1018.0,53.28,3.93,3.09,0.0,2.1
2024-02-13 01:00:00,ari-2432,3.08,4.15,2.09,3.8,1018.0,54.27,3.69,3.09,0.0,1.7
2024-02-13 01:00:00,ari-2433,3.2,3.83,2.54,3.62,1019.0,53.87,3.83,3.22,0.0,1.7
2024-02-13 02:00:00,ari-2433,4.13,6.16,2.36,5.49,1021.0,50.88,4.88,3.17,0.0,1.6
2024-02-13 02:00:00,ari-2432,3.0,3.97,2.1,3.64,1021.0,50.85,5.39,3.2,0.0,1.6
2024-02-13 03:00:00,ari-2432,1.27,1.77,0.81,1.6,1021.0,50.26,4.73,3.2,0.0,1.5
2024-02-13 03:00:00,ari-2433,1.48,1.85,1.11,1.73,1021.0,49.74,5.16,3.17,0.0,1.5
2024-02-13 04:00:00,ari-2433,0.93,0.98,0.84,0.96,1022.0,53.58,3.2,2.92,0.0,1.7
2024-02-13 04:00:00,ari-2432,3.4,4.49,2.39,4.13,1021.0,51.84,3.8,3.03,0.0,1.7
2024-02-13 05:00:00,ari-2433,3.51,3.77,3.13,3.69,1017.0,56.14,2.72,3.09,0.0,2.4
2024-02-13 05:00:00,ari-2432,2.68,4.43,1.19,3.85,1022.0,56.06,2.93,2.95,0.0,2.4
2024-02-13 06:00:00,ari-2433,2.94,3.03,2.71,3.0,1017.0,56.94,2.27,3.09,0.0,3.9
2024-02-13 06:00:00,ari-2432,5.74,6.1,5.15,5.98,1017.0,56.87,1.84,3.09,0.0,3.9
2024-02-13 07:00:00,ari-2433,5.04,6.32,3.79,5.9,1013.0,57.75,1.08,1.54,0.0,6.2
2024-02-13 07:00:00,ari-2432,2.0,2.0,1.89,2.0,993.0,58.91,1.07,1.34,0.0,6.2
2024-02-13 08:00:00,ari-2432,9.6,9.99,8.77,9.86,993.0,58.95,1.79,1.34,0.0,15.8
2024-02-13 08:00:00,ari-2433,11.65,11.91,10.82,11.83,981.0,60.04,1.7,0.45,0.0,15.8
2024-02-13 09:00:00,ari-2432,9.07,9.07,8.57,9.07,1016.0,43.1,15.5,0.89,0.0,10.7
2024-02-13 09:00:00,ari-2433,13.12,14.36,11.46,13.95,1013.0,59.74,2.47,0.45,0.0,10.7
2024-02-13 10:00:00,ari-2433,3.21,3.52,2.8,3.42,1016.0,25.93,25.77,0.89,0.0,3.4
2024-02-13 10:00:00,ari-2432,1.83,1.97,1.63,1.92,1013.0,25.62,26.15,0.89,0.0,3.4
2024-02-13 11:00:00,ari-2432,5.07,5.82,4.22,5.57,1016.0,19.06,29.7,1.03,0.0,4.2
2024-02-13 11:00:00,ari-2433,3.97,4.08,3.67,4.04,1016.0,19.17,29.56,1.54,0.0,4.2
2024-02-13 12:00:00,ari-2433,1.16,1.41,0.91,1.33,1016.0,16.88,30.18,1.54,0.0,3.3
2024-02-13 12:00:00,ari-2432,2.08,2.36,1.76,2.27,1015.0,16.43,30.84,1.03,0.0,3.3
2024-02-13 13:00:00,ari-2433,1.75,1.75,1.66,1.75,1015.0,16.41,28.2,1.34,0.0,3.6
2024-02-13 13:00:00,ari-2432,1.64,1.69,1.51,1.67,1015.0,16.28,28.29,1.34,0.0,3.6
2024-02-13 14:00:00,ari-2433,1.85,2.46,1.29,2.26,1015.0,21.05,21.3,1.34,0.0,2.9
2024-02-13 14:00:00,ari-2432,1.63,2.05,1.22,1.91,1015.0,21.23,21.07,1.34,0.0,2.9
2024-02-13 15:00:00,ari-2432,2.72,3.38,2.06,3.16,1014.0,24.37,17.01,1.03,0.0,3.6
2024-02-13 15:00:00,ari-2433,1.3,1.4,1.16,1.37,1014.0,24.16,17.15,1.03,0.0,3.6
2024-02-13 16:00:00,ari-2433,2.87,2.93,2.67,2.91,1014.0,30.02,12.54,1.03,0.0,5.3
2024-02-13 16:00:00,ari-2432,4.03,4.03,3.81,4.03,1014.0,29.8,12.51,1.03,0.0,5.3
2024-02-13 17:00:00,ari-2432,3.12,3.29,2.83,3.23,1015.0,37.6,8.71,1.34,0.0,6.1
2024-02-13 17:00:00,ari-2433,5.25,5.32,4.92,5.29,1015.0,37.99,8.76,0.89,0.0,6.1
2024-02-13 18:00:00,ari-2432,5.49,5.63,5.08,5.59,1016.0,39.98,6.9,0.51,0.0,10.9
2024-02-13 18:00:00,ari-2433,5.23,5.42,4.81,5.36,1016.0,40.71,6.86,0.51,0.0,10.9
2024-02-13 19:00:00,ari-2433,15.79,15.79,14.93,15.79,1014.0,44.2,5.46,1.34,0.0,12.6
2024-02-13 19:00:00,ari-2432,14.84,15.55,13.49,15.31,1014.0,43.4,5.47,1.34,0.0,12.6
2024-02-13 20:00:00,ari-2432,6.92,7.22,6.31,7.12,1015.0,44.27,4.17,1.79,0.0,7.3
2024-02-13 20:00:00,ari-2433,5.45,5.88,4.83,5.73,1014.0,45.73,3.9,1.34,0.0,7.3
2024-02-13 21:00:00,ari-2433,7.43,7.88,6.68,7.73,1015.0,47.2,2.55,1.79,0.0,9.5
2024-02-13 21:00:00,ari-2432,8.87,9.24,8.1,9.12,1015.0,45.72,2.82,1.79,0.0,9.5
2024-02-13 22:00:00,ari-2433,5.78,7.16,4.42,6.7,984.0,48.63,2.2,0.89,0.0,10.3
2024-02-13 22:00:00,ari-2432,4.52,4.74,4.1,4.67,984.0,48.57,1.99,0.89,0.0,10.3
2024-02-13 23:00:00,ari-2432,5.27,5.54,4.77,5.45,955.0,51.43,1.54,2.37,0.0,8.0
2024-02-13 23:00:00,ari-2433,6.8,6.8,6.43,6.8,955.0,52.22,1.45,2.37,0.0,8.0
2024-02-14 00:00:00,ari-2432,3.08,3.47,2.62,3.34,955.0,52.8,0.81,2.37,0.0,4.1
2024-02-14 00:00:00,ari-2433,7.94,7.94,7.51,7.94,955.0,53.05,0.63,2.37,0.0,4.1
2024-02-14 01:00:00,ari-2433,3.09,3.33,2.74,3.25,955.0,56.1,-0.16,2.21,0.0,3.3
2024-02-14 01:00:00,ari-2432,4.48,5.08,3.78,4.88,955.0,54.34,0.29,2.21,0.0,3.3
2024-02-14 02:00:00,ari-2432,2.79,3.12,2.38,3.01,955.0,55.78,-0.14,2.51,0.0,5.1
2024-02-14 02:00:00,ari-2433,3.87,5.09,2.73,4.69,955.0,54.88,0.26,2.24,0.0,5.1
2024-02-14 03:00:00,ari-2433,3.88,4.4,3.26,4.23,955.0,58.75,0.01,2.24,0.0,2.7
2024-02-14 03:00:00,ari-2432,2.3,2.49,2.03,2.43,955.0,57.76,0.08,2.51,0.0,2.7
2024-02-14 04:00:00,ari-2432,1.72,2.08,1.35,1.96,986.0,57.41,-0.28,0.89,0.0,3.4
2024-02-14 04:00:00,ari-2433,2.53,3.43,1.71,3.13,986.0,57.87,-0.22,0.89,0.0,3.4
2024-02-14 05:00:00,ari-2432,3.62,4.23,2.96,4.03,956.0,59.59,-0.61,2.92,0.0,3.9
2024-02-14 05:00:00,ari-2433,4.34,4.54,3.95,4.47,986.0,60.58,-0.7,0.89,0.0,3.9
2024-02-14 06:00:00,ari-2433,2.29,2.66,1.88,2.54,956.0,60.83,-0.48,2.39,0.0,6.9
2024-02-14 06:00:00,ari-2432,2.16,2.74,1.6,2.55,956.0,58.44,-0.03,2.39,0.0,6.9
2024-02-14 07:00:00,ari-2432,10.54,10.8,9.77,10.72,956.0,61.31,-0.17,2.39,0.0,13.1
2024-02-14 07:00:00,ari-2433,11.5,11.5,10.87,11.5,1027.0,62.33,-0.14,2.65,0.0,13.1
2024-02-14 08:00:00,ari-2432,9.36,10.06,8.32,9.82,957.0,60.28,0.9,2.17,0.0,20.3
2024-02-14 08:00:00,ari-2433,12.05,12.59,10.98,12.41,1026.0,60.64,1.18,2.19,0.0,20.3
2024-02-14 09:00:00,ari-2432,19.57,19.98,18.2,19.84,1025.0,43.36,15.38,2.35,0.0,22.1
2024-02-14 09:00:00,ari-2433,16.18,16.5,15.07,16.39,1025.0,45.03,15.06,2.41,0.0,22.1
2024-02-14 10:00:00,ari-2432,10.96,11.4,10.04,11.25,1025.0,25.35,25.47,1.03,0.0,11.3
2024-02-14 10:00:00,ari-2433,8.11,8.37,7.48,8.28,1025.0,25.71,24.88,1.03,0.0,11.3
2024-02-14 11:00:00,ari-2432,5.46,5.46,5.16,5.46,1025.0,19.42,29.39,1.03,0.0,8.4
2024-02-14 11:00:00,ari-2433,6.98,7.65,6.1,7.43,1025.0,19.96,29.19,1.03,0.0,8.4
2024-02-14 12:00:00,ari-2432,5.86,5.86,5.54,5.86,1024.0,17.66,30.23,1.03,0.0,6.8
2024-02-14 12:00:00,ari-2433,5.0,5.32,4.48,5.21,1024.0,17.83,30.26,1.03,0.0,6.8
2024-02-14 13:00:00,ari-2433,4.19,5.78,2.74,5.25,1020.0,20.77,22.64,1.79,0.0,5.4
2024-02-14 13:00:00,ari-2432,7.06,8.25,5.77,7.86,1020.0,20.71,22.56,1.34,0.0,5.4
2024-02-14 14:00:00,ari-2433,4.43,4.79,3.91,4.67,1019.0,23.72,19.51,0.89,0.0,5.6
2024-02-14 14:00:00,ari-2432,3.02,3.05,2.83,3.04,1019.0,24.22,19.11,0.89,0.0,5.6
2024-02-14 15:00:00,ari-2433,4.34,4.96,3.63,4.76,1019.0,25.58,18.53,1.54,0.0,6.1
2024-02-14 15:00:00,ari-2432,5.44,5.44,5.14,5.44,1019.0,25.88,18.25,1.54,0.0,6.1
2024-02-14 16:00:00,ari-2432,8.01,8.58,7.15,8.39,1019.0,30.5,15.16,2.06,0.0,9.2
2024-02-14 16:00:00,ari-2433,7.47,8.18,6.52,7.94,1019.0,30.57,15.22,2.06,0.0,9.2
2024-02-14 17:00:00,ari-2433,9.2,9.31,8.61,9.27,1020.0,36.92,12.21,3.09,0.0,13.2
2024-02-14 17:00:00,ari-2432,10.43,11.34,9.17,11.03,1020.0,36.66,12.16,3.09,0.0,13.2
2024-02-14 18:00:00,ari-2432,14.87,16.2,13.04,15.76,1020.0,39.41,10.27,2.57,0.0,19.6
